country_code,year,protest_count,conflict_count,repression_count,avg_goldstein,avg_tone,total_events
BFA,2000,1.0,2.58,3.67,5.02,3.31,4.79
BFA,2001,1.0,2.58,3.67,5.02,3.31,4.79
BFA,2002,1.0,2.58,3.67,5.02,3.31,4.79
BFA,2003,1.0,2.58,3.67,5.02,3.31,4.97
BFA,2004,1.0,2.58,3.67,5.02,3.31,4.09
BFA,2005,1.0,2.58,3.67,5.02,3.31,4.09
BFA,2006,1.0,2.62,3.67,5.02,3.22,4.02
BFA,2007,1.0,2.62,3.67,5.02,3.22,4.02
BFA,2008,1.0,2.62,3.67,5.02,3.22,4.16
BFA,2009,1.0,2.62,3.67,5.06,3.23,3.64
BFA,2010,1.0,2.54,3.3,5.4,4.09,6.62
BFA,2011,1.0,2.57,3.3,5.32,4.0,7.61
BFA,2012,1.0,2.6,3.33,5.26,3.93,5.69
BFA,2013,1.0,2.39,2.98,5.88,4.21,6.0
BFA,2014,1.0,4.72,2.89,6.28,4.24,11.31
BFA,2015,1.0,3.42,2.56,6.76,3.73,6.79
BFA,2016,1.0,2.52,2.66,6.58,2.81,4.75
BFA,2017,1.0,2.49,2.57,7.04,2.92,6.92
BFA,2018,1.0,2.45,2.67,6.56,2.25,4.89
BFA,2019,1.0,2.44,2.52,6.48,2.54,4.62
BFA,2020,1.0,2.42,2.59,6.32,2.63,4.45
BFA,2021,1.0,2.44,2.59,6.52,2.63,6.62
BFA,2022,95.0,7.41,2.84,5.5,1.01,99.0
BFA,2023,1.0,2.8,4.38,3.56,-0.7,5.47
BFA,2024,1.0,3.19,5.75,0.0,-2.25,4.38
BFA,2025,1.0,3.33,5.87,-0.9,-2.66,6.6
BGD,1990,0.0,3.9,6.48,0.18,-3.16,7.52
BGD,1991,0.0,3.34,5.3,3.08,-1.04,3.66
BGD,1992,0.0,3.34,5.24,3.16,-0.87,3.28
BGD,1993,0.0,3.34,5.11,3.08,-0.57,3.28
BGD,1994,0.0,3.39,5.11,3.08,-0.71,4.87
BGD,1995,0.0,3.61,5.11,3.08,-1.28,7.06
BGD,1996,0.0,4.67,5.18,3.08,-1.78,7.19
BGD,1997,0.0,3.44,4.89,3.12,-0.3,3.95
BGD,1998,0.0,3.44,4.89,3.12,-0.3,3.95
BGD,1999,0.0,3.44,4.89,3.12,-0.3,3.95
BGD,2000,0.0,3.48,4.81,3.22,-0.5,4.48
BGD,2001,0.0,3.57,5.2,3.06,-1.73,4.48
BGD,2002,0.0,3.49,5.18,2.48,-1.44,4.46
BGD,2003,0.0,3.49,4.94,2.54,-0.84,4.46
BGD,2004,0.0,3.75,5.5,1.62,-1.06,4.46
BGD,2005,0.0,3.83,5.5,1.62,-1.27,5.46
BGD,2006,0.0,4.09,5.51,1.48,-2.03,8.33
BGD,2007,0.0,3.36,6.0,0.7,-0.99,3.69
BGD,2008,0.0,3.35,5.93,0.94,-0.83,3.74
BGD,2009,0.0,3.92,5.7,0.48,-0.8,3.3
BGD,2010,0.0,3.93,5.83,0.42,-1.09,3.83
BGD,2011,0.0,3.94,5.8,0.16,-1.06,3.4
BGD,2012,0.0,3.94,5.93,0.08,-1.39,3.94
BGD,2013,0.0,3.98,5.82,-0.6,-2.08,4.78
BGD,2014,0.0,4.1,6.11,-0.68,-3.04,4.1
BGD,2015,0.0,4.13,6.19,-0.76,-3.06,2.92
BGD,2016,0.0,4.13,6.34,-0.86,-3.44,3.06
BGD,2017,0.0,4.13,6.48,-1.24,-3.86,3.29
BGD,2018,0.0,4.18,6.74,-1.54,-4.24,3.6
BGD,2019,0.0,4.22,6.79,-2.16,-4.24,2.71
BGD,2020,0.0,4.01,6.88,-2.16,-3.6,3.24
BGD,2021,0.0,4.04,6.94,-2.04,-4.02,3.23
BGD,2022,0.0,3.89,6.48,-1.54,-3.59,2.85
BGD,2023,0.0,4.08,6.32,-1.66,-3.25,3.84
BGD,2024,0.0,6.08,5.48,1.2,-3.24,6.23
BGD,2025,0.0,3.39,4.4,2.56,-1.06,5.79
BGR,1990,0.0,1.12,1.69,7.06,6.52,6.82
BGR,1991,1.0,0.98,1.69,7.42,6.98,6.03
BGR,1992,1.0,0.92,1.69,7.7,7.2,3.59
BGR,1993,1.0,0.91,1.69,7.54,7.2,3.59
BGR,1994,1.0,0.89,1.69,7.56,7.26,3.78
BGR,1995,1.0,0.89,1.69,7.54,7.25,3.73
BGR,1996,1.0,1.23,1.69,7.56,6.35,4.07
BGR,1997,1.0,1.12,1.69,7.6,6.64,7.18
BGR,1998,1.0,0.82,1.69,7.5,7.41,2.89
BGR,1999,1.0,0.78,1.69,7.62,7.57,3.75
BGR,2000,1.0,0.58,1.69,7.86,8.14,3.04
BGR,2001,1.0,0.58,1.69,7.78,8.12,3.38
BGR,2002,1.0,0.54,1.69,7.96,8.29,3.82
BGR,2003,1.0,0.54,1.69,7.96,8.29,3.82
BGR,2004,1.0,0.58,1.67,7.98,8.16,3.54
BGR,2005,1.0,0.71,1.67,7.94,7.82,3.18
BGR,2006,1.0,0.68,1.67,7.94,7.89,3.76
BGR,2007,1.0,0.68,1.67,7.92,7.88,3.32
BGR,2008,1.0,0.54,1.44,8.06,8.19,3.24
BGR,2009,1.0,0.58,1.58,7.92,7.8,3.25
BGR,2010,1.0,0.56,1.63,7.96,7.9,2.92
BGR,2011,1.0,0.56,1.63,7.82,7.86,2.67
BGR,2012,1.0,0.67,2.06,7.58,7.72,2.29
BGR,2013,1.0,0.79,2.51,7.22,6.16,5.98
BGR,2014,1.0,0.74,2.2,7.42,6.5,3.83
BGR,2015,1.0,0.68,2.47,7.18,6.35,1.94
BGR,2016,1.0,0.72,2.51,7.04,6.24,2.18
BGR,2017,1.0,0.73,2.53,6.92,6.21,2.06
BGR,2018,1.0,0.69,2.56,6.84,6.2,2.07
BGR,2019,1.0,0.69,2.32,6.9,6.81,2.37
BGR,2020,1.0,1.38,2.41,6.94,4.76,8.49
BGR,2021,1.0,1.34,2.02,7.22,5.88,2.83
BGR,2022,1.0,1.14,1.79,7.92,5.81,2.82
BGR,2023,1.0,1.17,2.04,7.7,5.75,2.02
BGR,2024,1.0,1.36,2.18,7.5,5.29,2.42
BGR,2025,1.0,1.45,2.43,6.98,5.09,3.46
BHR,1990,1.0,3.06,6.31,-3.74,-2.95,3.62
BHR,1991,1.0,3.11,6.31,-3.74,-3.07,4.13
BHR,1992,1.0,3.16,6.31,-3.74,-3.2,4.42
BHR,1993,1.0,3.16,6.31,-3.74,-3.2,4.42
BHR,1994,1.0,3.16,6.31,-3.74,-3.2,5.76
BHR,1995,1.0,3.16,6.31,-3.74,-3.2,6.71
BHR,1996,1.0,3.16,6.31,-3.74,-3.2,4.96
BHR,1997,1.0,3.16,6.31,-3.74,-3.2,4.96
BHR,1998,1.0,3.16,6.31,-3.74,-3.2,4.96
BHR,1999,1.0,3.16,6.31,-3.66,-3.18,5.5
BHR,2000,1.0,2.76,4.78,-1.42,-2.18,6.03
BHR,2001,1.0,2.64,4.15,-0.54,-0.89,5.36
BHR,2002,1.0,2.64,4.29,0.64,-0.94,5.7
BHR,2003,1.0,2.64,4.29,0.62,-0.94,4.81
BHR,2004,1.0,2.98,5.0,-0.54,-1.23,4.81
BHR,2005,1.0,3.02,5.1,-0.58,-1.24,4.81
BHR,2006,1.0,3.02,5.15,-0.6,-1.38,5.04
BHR,2007,1.0,3.1,5.42,-1.14,-1.57,4.81
BHR,2008,1.0,3.1,5.42,-1.14,-1.57,5.0
BHR,2009,1.0,3.13,5.42,-1.18,-1.66,4.66
BHR,2010,1.0,3.3,5.52,-1.48,-2.03,5.15
BHR,2011,1.0,4.04,7.56,-6.06,-5.3,12.55
BHR,2012,1.0,3.95,7.25,-5.96,-5.36,10.01
BHR,2013,1.0,3.91,7.29,-5.9,-5.49,9.03
BHR,2014,1.0,3.87,7.2,-5.78,-5.46,8.69
BHR,2015,1.0,3.67,6.94,-5.34,-5.33,8.56
BHR,2016,1.0,3.63,6.94,-5.38,-5.25,6.32
BHR,2017,1.0,3.59,7.05,-5.6,-5.06,5.35
BHR,2018,1.0,3.55,7.16,-5.4,-5.72,4.73
BHR,2019,1.0,3.4,6.74,-4.5,-5.15,5.01
BHR,2020,1.0,3.34,6.19,-4.04,-4.02,6.28
BHR,2021,1.0,3.12,6.19,-3.96,-3.4,6.53
BHR,2022,1.0,3.12,6.19,-4.02,-3.42,6.03
BHR,2023,1.0,3.08,6.19,-4.0,-3.32,4.8
BHR,2024,1.0,3.08,6.19,-4.0,-3.32,4.75
BHR,2025,1.0,3.04,6.19,-4.0,-3.22,4.33
BIH,1992,0.0,6.57,5.44,-3.0,-3.99,3.3
BIH,1993,0.0,6.57,5.44,-3.0,-3.99,6.41
BIH,1994,0.0,6.57,5.44,-3.0,-3.99,6.41
BIH,1995,0.0,5.91,4.81,-1.92,-2.77,5.88
BIH,1996,0.0,2.33,2.99,3.44,2.7,3.98
BIH,1997,0.0,2.18,2.87,3.9,3.1,3.69
BIH,1998,0.0,2.1,2.53,4.38,3.51,3.97
BIH,1999,0.0,2.04,2.69,4.46,3.29,3.97
BIH,2000,0.0,1.78,2.12,6.62,4.11,3.56
BIH,2001,0.0,1.72,2.12,6.72,4.32,3.56
BIH,2002,0.0,1.72,2.6,6.66,4.63,3.56
BIH,2003,0.0,1.62,2.21,7.04,4.72,3.63
BIH,2004,0.0,1.69,2.51,6.8,4.66,2.33
BIH,2005,0.0,1.64,2.32,6.94,4.7,3.39
BIH,2006,0.0,1.64,2.32,6.94,4.7,3.39
BIH,2007,0.0,1.7,2.55,6.8,4.66,3.39
BIH,2008,0.0,1.64,2.33,7.02,4.72,2.92
BIH,2009,0.0,1.64,2.37,7.1,4.63,2.57
BIH,2010,0.0,1.59,2.37,7.16,4.77,3.14
BIH,2011,0.0,1.59,2.37,7.16,4.77,3.14
BIH,2012,0.0,1.59,2.37,7.16,4.77,3.14
BIH,2013,0.0,1.59,2.37,7.04,4.74,2.02
BIH,2014,0.0,1.59,2.37,7.08,4.75,2.82
BIH,2015,0.0,1.59,2.46,7.06,4.54,2.77
BIH,2016,0.0,1.58,2.36,6.96,4.63,2.77
BIH,2017,0.0,1.55,2.24,7.0,4.64,2.04
BIH,2018,0.0,1.78,3.09,6.12,3.59,1.72
BIH,2019,0.0,1.72,2.89,6.44,3.67,1.5
BIH,2020,0.0,1.72,2.76,6.36,4.25,3.04
BIH,2021,0.0,1.67,2.55,6.36,4.34,1.85
BIH,2022,0.0,1.58,2.5,6.26,4.67,2.28
BIH,2023,0.0,1.59,2.62,6.28,3.45,1.31
BIH,2024,0.0,1.57,2.49,6.3,3.51,1.18
BIH,2025,0.0,1.57,2.49,6.28,3.51,1.9
BLR,1990,0.0,0.72,3.24,3.4,6.26,5.16
BLR,1991,0.0,0.88,2.87,4.34,6.32,5.52
BLR,1992,0.0,0.46,2.39,6.2,8.44,4.05
BLR,1993,0.0,0.46,2.68,6.24,7.74,4.05
BLR,1994,1.0,0.52,3.27,5.8,6.61,3.77
BLR,1995,1.0,0.68,3.66,4.9,6.38,5.53
BLR,1996,1.0,1.62,4.88,2.44,4.42,6.44
BLR,1997,1.0,0.97,4.57,2.82,4.46,6.26
BLR,1998,1.0,0.97,4.57,2.6,4.4,5.07
BLR,1999,1.0,2.41,6.57,-0.68,2.08,5.53
BLR,2000,1.0,1.68,5.91,-0.24,3.11,4.89
BLR,2001,1.0,0.89,4.48,1.96,3.96,5.32
BLR,2002,1.0,0.89,4.63,1.8,3.54,5.28
BLR,2003,1.0,0.89,4.63,1.54,3.48,5.28
BLR,2004,1.0,0.89,4.66,1.52,3.4,3.61
BLR,2005,1.0,0.89,4.66,1.56,3.41,5.14
BLR,2006,1.0,1.16,4.76,1.28,2.37,6.35
BLR,2007,1.0,0.89,4.76,1.28,3.11,6.11
BLR,2008,1.0,0.89,4.74,1.48,3.2,5.98
BLR,2009,1.0,0.89,4.7,1.48,3.31,6.31
BLR,2010,1.0,1.53,5.03,0.92,1.45,7.61
BLR,2011,1.0,0.91,4.9,1.12,2.81,4.9
BLR,2012,1.0,0.91,4.92,1.1,2.8,6.8
BLR,2013,1.0,0.87,4.71,1.72,3.17,6.98
BLR,2014,1.0,0.87,4.71,1.74,3.18,7.56
BLR,2015,1.0,0.87,4.5,1.8,3.68,5.83
BLR,2016,1.0,0.84,4.22,2.4,4.34,7.0
BLR,2017,1.0,0.78,4.19,2.64,4.17,5.31
BLR,2018,1.0,0.69,3.92,2.88,4.36,5.07
BLR,2019,1.0,0.69,3.93,2.82,4.32,5.06
BLR,2020,1.0,3.19,7.8,-5.46,-2.5,9.76
BLR,2021,1.0,3.07,8.4,-6.2,-4.97,2.4
BLR,2022,1.0,2.91,8.36,-6.02,-4.57,2.19
BLR,2023,1.0,2.91,8.36,-5.86,-4.53,4.06
BLR,2024,1.0,2.77,8.36,-5.72,-4.13,3.89
BLR,2025,1.0,2.74,8.01,-5.58,-3.57,4.87
BOL,1990,1.0,1.97,3.1,6.54,2.47,2.52
BOL,1991,1.0,1.87,2.39,6.98,3.34,2.52
BOL,1992,1.0,1.87,2.39,6.98,3.34,3.02
BOL,1993,1.0,1.87,2.72,6.86,2.51,3.02
BOL,1994,1.0,1.88,2.72,6.98,2.51,2.95
BOL,1995,1.0,1.87,2.39,7.1,3.37,2.95
BOL,1996,1.0,1.87,2.39,7.1,3.37,2.87
BOL,1997,1.0,1.87,2.72,7.04,2.57,3.88
BOL,1998,1.0,1.87,2.72,6.98,2.55,3.88
BOL,1999,1.0,1.87,2.39,7.04,3.35,3.88
BOL,2000,1.0,1.95,2.39,7.04,3.15,6.15
BOL,2001,1.0,1.95,2.39,7.02,3.14,4.03
BOL,2002,1.0,1.97,2.95,6.94,1.72,4.26
BOL,2003,1.0,2.1,2.84,6.86,2.25,7.66
BOL,2004,1.0,1.95,2.33,7.1,3.59,6.17
BOL,2005,1.0,1.96,2.31,6.84,3.55,8.22
BOL,2006,1.0,1.97,2.33,6.72,3.44,7.26
BOL,2007,1.0,1.97,2.33,6.78,3.45,7.14
BOL,2008,1.0,2.11,2.33,6.64,3.06,7.39
BOL,2009,1.0,1.78,2.33,6.84,3.98,5.67
BOL,2010,1.0,1.65,2.48,6.78,3.94,4.34
BOL,2011,1.0,1.65,2.6,6.74,3.65,5.27
BOL,2012,1.0,1.66,2.73,6.66,3.43,5.69
BOL,2013,1.0,1.65,2.86,6.56,2.97,5.17
BOL,2014,1.0,1.65,2.86,6.54,2.97,4.47
BOL,2015,1.0,1.58,2.62,6.76,2.78,4.61
BOL,2016,1.0,1.7,2.82,6.7,2.61,6.46
BOL,2017,1.0,1.57,2.5,6.78,3.09,6.74
BOL,2018,1.0,1.57,2.5,6.68,3.06,6.47
BOL,2019,1.0,2.67,3.75,4.02,-0.49,11.93
BOL,2020,1.0,2.52,3.43,4.26,-0.03,8.47
BOL,2021,1.0,1.83,3.21,6.24,2.76,5.55
BOL,2022,1.0,2.1,3.53,5.94,1.92,7.84
BOL,2023,1.0,2.02,3.59,5.84,2.21,4.1
BOL,2024,1.0,3.18,3.89,5.32,0.79,6.58
BOL,2025,1.0,3.06,4.02,4.82,-0.44,7.65
BRA,1990,1.0,2.79,3.02,6.38,4.39,6.55
BRA,1991,1.0,2.54,3.02,6.38,5.05,5.96
BRA,1992,1.0,2.54,3.02,6.38,5.05,6.64
BRA,1993,1.0,2.36,3.02,6.38,5.54,5.54
BRA,1994,1.0,2.36,3.02,6.42,5.55,5.54
BRA,1995,1.0,2.36,3.02,6.44,5.56,5.54
BRA,1996,1.0,2.36,3.02,6.44,5.56,6.28
BRA,1997,1.0,2.36,3.02,6.44,5.56,5.52
BRA,1998,1.0,2.36,3.02,6.44,5.56,5.52
BRA,1999,1.0,2.36,3.02,6.44,5.56,5.11
BRA,2000,1.0,2.36,3.02,6.46,5.56,4.61
BRA,2001,1.0,2.36,3.02,6.46,5.56,4.55
BRA,2002,1.0,2.3,2.91,6.68,5.62,5.21
BRA,2003,1.0,2.08,2.91,6.68,6.21,5.98
BRA,2004,1.0,2.08,2.91,6.68,6.21,5.13
BRA,2005,1.0,1.92,2.53,7.3,6.36,5.13
BRA,2006,1.0,1.92,2.53,7.3,6.36,5.48
BRA,2007,1.0,1.92,2.53,7.3,6.36,5.48
BRA,2008,1.0,1.92,2.53,7.3,6.36,5.48
BRA,2009,1.0,1.92,2.53,7.3,6.36,5.48
BRA,2010,1.0,1.96,2.53,7.3,6.26,4.81
BRA,2011,1.0,2.11,2.53,7.3,5.85,4.79
BRA,2012,1.0,2.11,2.76,7.28,5.3,4.81
BRA,2013,1.0,2.22,2.76,7.28,5.01,7.66
BRA,2014,1.0,2.35,2.76,7.26,4.67,4.43
BRA,2015,1.0,2.38,2.76,7.2,4.56,3.84
BRA,2016,1.0,2.52,3.13,6.72,3.15,7.39
BRA,2017,1.0,2.85,3.37,6.42,1.97,5.19
BRA,2018,1.0,3.23,3.83,5.7,0.61,7.66
BRA,2019,1.0,3.73,4.55,3.86,-0.73,7.32
BRA,2020,1.0,3.88,4.59,3.64,-0.78,5.54
BRA,2021,1.0,3.91,4.74,3.3,-1.07,5.57
BRA,2022,1.0,3.82,4.74,3.4,-0.79,6.25
BRA,2023,1.0,2.88,2.58,6.92,3.04,4.96
BRA,2024,1.0,2.88,2.58,7.06,3.08,2.56
BRA,2025,1.0,2.79,2.33,7.42,3.17,3.09
BRB,1990,0.0,0.47,1.64,8.2,8.7,7.17
BRB,1991,0.0,0.47,1.64,8.2,8.7,5.9
BRB,1992,0.0,0.47,1.64,8.2,8.7,7.42
BRB,1993,0.0,0.47,1.64,8.2,8.7,7.42
BRB,1994,0.0,0.47,1.64,8.2,8.7,7.42
BRB,1995,0.0,0.47,1.64,8.2,8.7,7.42
BRB,1996,0.0,0.47,1.64,8.2,8.7,7.42
BRB,1997,0.0,0.47,1.64,8.2,8.7,7.42
BRB,1998,0.0,0.47,1.64,8.2,8.7,7.42
BRB,1999,0.0,0.47,1.64,8.2,8.7,7.42
BRB,2000,0.0,0.47,1.64,8.2,8.7,7.42
BRB,2001,0.0,0.47,1.64,8.2,8.7,7.42
BRB,2002,0.0,0.47,1.64,8.2,8.7,7.42
BRB,2003,0.0,0.47,1.64,8.2,8.7,7.42
BRB,2004,0.0,0.47,1.64,8.2,8.7,7.42
BRB,2005,0.0,0.47,1.64,8.2,8.7,7.42
BRB,2006,0.0,0.52,1.87,8.02,8.65,7.11
BRB,2007,0.0,0.47,1.64,8.18,8.69,7.42
BRB,2008,0.0,0.47,1.64,8.18,8.69,7.42
BRB,2009,0.0,0.47,1.64,8.18,8.69,7.42
BRB,2010,0.0,0.47,1.64,8.18,8.69,7.42
BRB,2011,0.0,0.47,1.64,8.18,8.69,7.42
BRB,2012,0.0,0.47,1.64,8.18,8.69,7.42
BRB,2013,0.0,0.47,1.64,8.18,8.69,7.11
BRB,2014,0.0,0.52,1.88,8.04,8.66,6.83
BRB,2015,0.0,0.43,1.54,8.36,8.37,6.83
BRB,2016,0.0,0.43,1.54,8.36,8.37,6.36
BRB,2017,0.0,0.43,1.54,8.36,8.37,4.77
BRB,2018,0.0,0.5,2.29,8.12,7.48,5.69
BRB,2019,0.0,0.5,2.03,8.18,8.12,7.14
BRB,2020,0.0,0.44,1.67,8.4,8.17,6.82
BRB,2021,0.0,0.44,1.67,8.4,8.17,6.25
BRB,2022,0.0,0.44,1.67,8.4,8.17,5.87
BRB,2023,0.0,0.44,1.67,8.4,8.17,6.29
BRB,2024,0.0,0.44,1.67,8.4,8.17,4.66
BRB,2025,0.0,1.64,1.67,8.36,4.96,0.0
BTN,1990,0.0,2.02,4.43,0.22,0.85,4.93
BTN,1991,0.0,2.02,4.43,0.22,0.85,4.93
BTN,1992,0.0,2.02,4.43,0.32,0.87,5.37
BTN,1993,0.0,2.02,4.43,0.42,0.9,5.97
BTN,1994,0.0,2.01,4.43,0.42,0.91,5.97
BTN,1995,0.0,2.01,4.43,0.42,0.91,5.97
BTN,1996,0.0,1.7,4.43,0.44,1.73,6.9
BTN,1997,0.0,1.72,4.43,0.44,1.69,6.9
BTN,1998,0.0,1.62,4.21,0.88,1.8,7.62
BTN,1999,0.0,1.62,4.21,0.96,1.82,7.62
BTN,2000,0.0,1.64,3.94,1.26,2.11,7.81
BTN,2001,0.0,1.64,3.94,1.44,2.15,7.81
BTN,2002,0.0,1.59,3.81,1.76,2.23,7.81
BTN,2003,0.0,1.59,3.84,1.9,2.2,7.81
BTN,2004,0.0,1.57,3.77,1.98,2.22,7.81
BTN,2005,0.0,1.21,3.77,1.74,3.12,7.81
BTN,2006,0.0,0.92,3.77,1.82,3.89,8.06
BTN,2007,0.0,0.96,3.87,2.42,4.04,8.06
BTN,2008,0.0,0.71,3.58,4.34,4.83,7.73
BTN,2009,0.0,0.69,3.58,4.42,4.92,7.88
BTN,2010,0.0,0.68,3.53,4.64,5.04,8.06
BTN,2011,0.0,0.68,3.54,4.64,5.04,8.06
BTN,2012,0.0,0.68,3.54,4.68,5.05,8.06
BTN,2013,0.0,0.68,3.42,4.62,5.26,7.91
BTN,2014,0.0,0.67,3.41,4.64,5.27,8.05
BTN,2015,0.0,0.67,3.41,4.64,5.27,8.05
BTN,2016,0.0,0.67,3.41,4.58,5.25,8.05
BTN,2017,0.0,0.68,3.26,4.62,5.7,8.05
BTN,2018,0.0,0.6,3.01,4.88,5.77,7.9
BTN,2019,0.0,0.57,2.73,5.16,6.22,8.18
BTN,2020,0.0,0.64,2.83,5.22,5.61,7.31
BTN,2021,0.0,0.77,3.48,4.34,4.93,9.24
BTN,2022,0.0,0.63,3.36,4.34,5.2,8.78
BTN,2023,0.0,0.63,3.36,4.4,5.21,7.07
BTN,2024,0.0,1.34,3.18,4.48,3.79,4.53
BTN,2025,0.0,1.34,3.18,4.02,3.68,7.63
BWA,1990,0.0,0.45,2.04,7.42,8.21,7.65
BWA,1991,0.0,0.45,2.04,7.42,8.21,5.35
BWA,1992,0.0,0.45,2.04,7.42,8.21,7.68
BWA,1993,0.0,0.45,2.04,7.42,8.21,7.68
BWA,1994,0.0,0.45,2.04,7.42,8.21,7.35
BWA,1995,0.0,0.45,2.04,7.42,8.21,5.64
BWA,1996,0.0,0.45,2.04,7.42,8.21,7.72
BWA,1997,0.0,0.45,2.04,7.42,8.21,7.72
BWA,1998,0.0,0.45,2.04,7.56,8.24,5.89
BWA,1999,0.0,0.45,2.04,7.76,8.29,7.74
BWA,2000,0.0,0.45,2.04,7.76,8.29,7.15
BWA,2001,0.0,0.45,2.04,7.76,8.29,7.15
BWA,2002,0.0,0.45,2.04,7.76,8.29,7.15
BWA,2003,0.0,0.45,2.04,7.76,8.29,7.15
BWA,2004,0.0,0.45,2.04,7.8,8.3,6.28
BWA,2005,0.0,0.45,2.04,7.8,8.3,7.24
BWA,2006,0.0,0.45,2.04,7.8,8.3,7.24
BWA,2007,0.0,0.47,2.11,7.72,8.28,7.24
BWA,2008,0.0,0.47,2.11,7.64,8.26,6.86
BWA,2009,0.0,0.47,2.11,7.66,8.27,6.71
BWA,2010,0.0,0.91,2.25,7.56,7.17,6.42
BWA,2011,0.0,0.56,2.25,7.58,8.1,5.48
BWA,2012,0.0,0.59,2.35,7.42,8.07,6.39
BWA,2013,0.0,0.62,2.49,7.26,8.03,5.88
BWA,2014,0.0,0.64,2.27,7.44,7.86,5.51
BWA,2015,0.0,0.58,2.24,7.58,7.32,6.0
BWA,2016,0.0,0.61,2.42,7.42,7.28,6.0
BWA,2017,0.0,0.61,2.78,7.36,6.38,5.46
BWA,2018,0.0,0.61,2.7,7.32,6.56,5.36
BWA,2019,0.0,0.55,2.19,7.5,7.12,5.34
BWA,2020,0.0,0.38,1.95,7.52,8.15,5.67
BWA,2021,0.0,0.88,2.66,6.82,7.14,6.65
BWA,2022,0.0,1.02,2.55,6.42,6.58,6.32
BWA,2023,0.0,0.71,2.84,6.48,6.7,4.87
BWA,2024,0.0,0.72,2.61,6.82,6.57,6.15
BWA,2025,0.0,0.72,2.83,6.9,6.05,3.56
CAF,1990,0.0,2.94,5.0,-1.04,-1.67,7.58
CAF,1991,0.0,2.87,4.86,-0.38,-1.51,7.3
CAF,1992,0.0,2.68,4.61,0.96,-1.6,6.31
CAF,1993,0.0,2.8,5.2,0.12,-1.42,5.17
CAF,1994,0.0,2.76,5.05,0.58,-1.21,4.35
CAF,1995,0.0,2.91,5.35,0.1,-1.33,4.21
CAF,1996,0.0,2.91,5.35,0.1,-1.33,4.21
CAF,1997,0.0,2.91,5.35,0.1,-1.33,4.68
CAF,1998,0.0,3.05,5.35,0.1,-1.72,3.24
CAF,1999,0.0,3.05,5.35,0.1,-1.72,3.24
CAF,2000,0.0,3.05,5.35,0.22,-1.69,1.92
CAF,2001,0.0,4.09,5.35,0.22,-1.97,1.52
CAF,2002,0.0,3.5,5.35,0.22,-2.88,3.24
CAF,2003,95.0,5.84,5.46,0.28,-3.12,100.18
CAF,2004,0.0,3.46,6.08,-0.84,-2.53,2.77
CAF,2005,0.0,3.46,6.08,-0.84,-2.53,2.11
CAF,2006,0.0,3.46,6.08,-0.84,-2.53,2.11
CAF,2007,0.0,3.46,6.08,-0.84,-2.53,2.11
CAF,2008,0.0,3.46,6.08,-0.84,-2.53,2.11
CAF,2009,0.0,3.46,6.08,-0.84,-2.53,2.11
CAF,2010,0.0,3.78,6.05,-0.76,-3.37,4.06
CAF,2011,0.0,3.78,6.05,-0.76,-3.37,4.06
CAF,2012,0.0,4.08,6.1,-0.88,-4.16,5.55
CAF,2013,0.0,4.34,7.14,-3.7,-5.84,7.33
CAF,2014,0.0,4.22,6.81,-2.06,-5.43,7.14
CAF,2015,0.0,4.07,6.37,-0.54,-4.8,6.25
CAF,2016,0.0,4.07,6.3,-0.44,-4.61,5.0
CAF,2017,0.0,4.04,5.58,-0.16,-2.99,5.0
CAF,2018,0.0,4.08,5.55,0.18,-2.61,5.0
CAF,2019,0.0,4.13,6.2,-1.0,-4.13,5.0
CAF,2020,0.0,3.94,5.78,-0.04,-3.89,2.24
CAF,2021,0.0,3.85,5.35,0.42,-3.24,2.24
CAF,2022,0.0,3.63,5.81,0.0,-3.61,3.13
CAF,2023,0.0,3.57,6.33,-0.84,-4.38,4.82
CAF,2024,0.0,3.57,6.33,-1.26,-4.49,2.4
CAF,2025,0.0,4.05,6.33,-1.24,-5.76,7.19
CAN,1990,0.0,0.9,1.39,8.58,7.03,5.4
CAN,1991,0.0,0.75,1.39,8.58,7.42,5.4
CAN,1992,0.0,0.75,1.39,8.58,7.42,5.4
CAN,1993,0.0,0.75,1.39,8.58,7.42,5.4
CAN,1994,0.0,0.75,1.39,8.58,7.42,5.4
CAN,1995,0.0,0.75,1.39,8.58,7.42,5.16
CAN,1996,0.0,0.75,1.39,8.64,7.43,4.68
CAN,1997,0.0,0.75,1.39,8.72,7.45,4.68
CAN,1998,0.0,0.75,1.39,8.72,7.45,4.68
CAN,1999,0.0,0.75,1.39,8.72,7.45,4.68
CAN,2000,0.0,0.75,1.39,8.72,7.45,4.68
CAN,2001,0.0,0.75,1.67,8.66,6.76,4.68
CAN,2002,0.0,0.75,1.67,8.62,6.75,4.68
CAN,2003,0.0,0.75,1.67,8.62,6.75,4.68
CAN,2004,0.0,0.75,1.67,8.62,6.75,4.68
CAN,2005,0.0,0.75,1.67,8.62,6.75,4.68
CAN,2006,0.0,0.75,1.7,8.62,6.67,4.76
CAN,2007,0.0,0.75,1.7,8.66,6.68,4.66
CAN,2008,0.0,0.75,1.7,8.66,6.68,4.66
CAN,2009,0.0,0.75,1.7,8.66,6.68,4.66
CAN,2010,0.0,0.75,1.7,8.66,6.68,4.58
CAN,2011,0.0,0.75,1.7,8.66,6.68,4.58
CAN,2012,0.0,0.75,1.7,8.68,6.69,4.58
