country_text_id,year,nscm_resid_full_0,nscm_resid_domestic_0,nscm_resid_full_1,nscm_resid_domestic_1,nscm_resid_full_2,nscm_resid_domestic_2,nscm_resid_full_3,nscm_resid_domestic_3,nscm_resid_full_4,nscm_resid_domestic_4
MAR,1997,-9.4962415e-05,-0.00011434139,-0.0052927886,-0.005722702,-0.07607321,-0.1420014,0.77263606,0.61107504,-0.69117504,-0.4632365
MDA,1997,-0.0048964517,-0.03945114,0.01963888,0.011074785,-0.836916,-0.8471545,0.83589894,0.90388405,-0.013725315,-0.028353155
MDV,1997,-1.6103346e-05,-3.790995e-06,-0.0020658018,-0.0020224068,-0.0040685544,-0.009880282,-0.16607532,-0.24634737,0.17222577,0.25825387
MEX,1997,-0.002707518,-0.011651626,-0.008562698,-0.00880633,0.06876588,0.07976693,-0.052582536,-0.03559051,-0.00491311,-0.02371848
MKD,1997,-0.002199685,-0.019496972,-0.013480165,-0.026143529,0.18172061,0.20692897,-0.13242657,-0.09116992,-0.03361425,-0.07011856
MLI,1997,-0.00070168346,-0.0050726035,-0.0024795784,-0.002721011,0.04264736,0.031201065,-0.036341317,-0.01788003,-0.0031248138,-0.0055273385
MMR,1997,-1.6787102e-06,-5.4438658e-08,-0.0008298518,-0.00027163592,-5.952944e-05,-9.412668e-05,-0.31275636,-0.3382969,0.31364745,0.33866274
MNG,1997,0.11322415,0.4812541,-0.028578898,-0.0279746,-0.036866028,-0.40498346,-0.047551975,-0.040673643,-0.00022731184,-0.0076223635
MOZ,1997,-0.0008646628,-0.0046239896,-0.019321183,-0.03250466,0.46784973,0.62791634,-0.40388057,-0.4950991,-0.04378332,-0.0956886
MUS,1997,0.04979354,0.4610995,-0.0053387303,-0.002802372,-0.04309594,-0.4508313,-0.0012606335,-0.0055321623,-9.821859e-05,-0.0019337236
MWI,1997,-0.0007096766,-0.0058911666,-0.004749183,-0.005800156,0.19326872,0.16822034,-0.17025368,-0.11878267,-0.017556107,-0.03774635
MYS,1997,-0.0012414913,-0.008404089,-0.0026862363,-0.002787339,0.17344701,0.3417542,-0.05144488,-0.1189222,-0.118074395,-0.21164057
NAM,1997,-0.010255796,-0.054350805,-0.010960259,-0.011580872,0.045404136,0.12229705,-0.02105911,-0.04078959,-0.0031289856,-0.015575763
NER,1997,-0.00074682327,-0.0028601561,-0.020063374,-0.016446803,-0.3125799,-0.3052601,0.4110977,0.49864745,-0.07770762,-0.1740804
NGA,1997,-9.719611e-05,-0.00010536186,-0.0154019715,-0.0061606555,-0.010186397,-0.02684626,-0.6538088,-0.54748034,0.6794944,0.58059263
NIC,1997,-0.002009785,-0.0085964035,-0.0058671134,-0.0041943374,0.07135177,0.058149993,-0.06114667,-0.037249148,-0.0023281618,-0.008110135
NLD,1997,0.054486215,0.07895273,-0.05140532,-0.06338876,-0.002106659,-0.011851295,-0.0009240889,-0.0020185588,-5.017169e-05,-0.0016940858
NOR,1997,0.007636547,0.03282708,-0.00731026,-0.026882011,-0.0002284041,-0.004842023,-9.469358e-05,-0.0006112388,-3.2083678e-06,-0.00049169274
NPL,1997,-0.00076830084,-0.01231632,-0.0016667544,-0.0013702471,0.084910095,0.15186703,-0.07468604,-0.11861448,-0.007788966,-0.019566033
NZL,1997,-0.041849747,-0.09141147,0.045788586,0.11292082,-0.0007185262,-0.0022557746,-0.0027177206,-0.010413223,-0.00050263066,-0.008840327
PAK,1997,-0.000573903,-0.0059413104,-0.0028404528,-0.0015366734,-0.53909016,-0.51488936,0.5636368,0.57556385,-0.021132277,-0.05319649
PHL,1997,-0.0011522884,-0.00745932,-0.04837751,-0.076505266,0.1730873,0.24985337,-0.09972042,-0.11719272,-0.023837045,-0.048696086
PNG,1997,-0.0012136417,-0.023482522,-0.0032917105,-0.0014067427,0.061947525,0.101813436,-0.053023763,-0.06741139,-0.0044184215,-0.009512807
POL,1997,-0.931225,-0.8193348,0.9629154,0.950515,-0.027498044,-0.12251083,-0.004076057,-0.006401797,-0.000116379255,-0.0022675456
PRK,1997,-1.402704e-06,-1.5990632e-07,-9.955705e-05,-0.00016355602,-0.00036030056,-0.00056145736,-0.10028528,-0.06974999,0.10074657,0.0704751
PRT,1997,0.058323443,0.1304797,-0.02721252,-0.024239715,-0.0281902,-0.10167387,-0.0027855954,-0.002930064,-0.00013504236,-0.0016359886
PRY,1997,-0.0012860462,-0.0045353277,-0.0051124347,-0.003589509,0.082102776,0.076717556,-0.07251383,-0.05635753,-0.0031904776,-0.012235283
ROU,1997,-0.11143851,-0.25130284,-0.04346433,-0.04254735,0.34417307,0.38290018,-0.1847682,-0.07488186,-0.0045020236,-0.014168148
RUS,1997,-0.0012112067,-0.009679769,-0.018606532,-0.0601391,0.22835547,0.2393763,-0.19430213,-0.13629115,-0.014235593,-0.03326634
RWA,1997,-2.5023744e-05,-2.87602e-05,-0.0022786094,-0.0031453706,-0.0038271025,-0.0075172028,-0.4551893,-0.37640706,0.46131998,0.3870985
SDN,1997,-2.032667e-06,-1.2570867e-07,-0.00047656315,-0.00014885078,-0.0005521256,-0.0022090464,-0.28226396,-0.27824157,0.28329474,0.28059947
SEN,1997,-0.0052007646,-0.039366588,-0.007827051,-0.011501157,0.06028211,0.10072619,-0.04215283,-0.035192266,-0.00510145,-0.014666182
SLE,1997,-9.0866175e-05,-0.00012503855,-0.010846757,-0.0044419165,-0.008638599,-0.022772128,0.4082802,0.47945118,-0.38870397,-0.4521121
SOM,1997,-3.0467654e-06,-5.86379e-08,-0.0015979606,-0.00035015264,-3.2523014e-05,-2.7978876e-05,0.65867674,0.39655864,-0.65704316,-0.3961804
SRB,1997,-0.00024385906,-0.00054797344,-0.017005404,-0.036347944,-0.18781555,-0.2627976,-0.36262992,-0.30726266,0.5676948,0.6069562
SWE,1997,0.03044808,0.06655574,-0.02951306,-0.057314828,-0.00061564374,-0.0070764697,-0.00030640065,-0.0011709863,-1.2920116e-05,-0.0009934307
SWZ,1997,-8.6968585e-06,-5.2803125e-06,-0.00081960234,-0.0010877541,-0.0019630326,-0.007238287,-0.09442351,-0.2180302,0.09721482,0.22636151
SYC,1997,-0.0027057237,-0.02869882,-0.010870629,-0.020779544,0.096260905,0.2429325,-0.06568292,-0.05726787,-0.01700164,-0.13618624
SYR,1997,-2.9200403e-06,-2.594878e-07,-0.00033124446,-0.00046006966,-0.0014714195,-0.0043138773,-0.09451418,-0.14852664,0.096319795,0.15330094
TCD,1997,-2.7588605e-05,-9.106068e-06,-0.0011569469,-0.00043557998,-0.22452842,-0.35709542,0.67685944,0.639454,-0.45114654,-0.28191397
TGO,1997,-0.00025120986,-0.00024908976,-0.004359657,-0.00448359,0.44792938,0.41610545,-0.24982321,-0.23131196,-0.19349538,-0.18006083
THA,1997,-0.0010231044,-0.016533902,-0.0037314792,-0.0036217496,-0.05926299,0.008846104,0.0771451,0.046411127,-0.013127515,-0.035101645
TJK,1997,-6.8268414e-06,-3.6550362e-06,-0.0018680161,-0.0014665228,-0.0041068653,-0.011013495,-0.617639,-0.42431048,0.6236207,0.4367941
TKM,1997,-1.1438254e-06,-4.6662162e-08,-0.0005748136,-0.0006677077,-0.0003014901,-0.0006502801,0.7313822,0.831609,-0.73050463,-0.8302911
TTO,1997,0.058034062,0.2065332,-0.014069556,-0.011896063,-0.03996825,-0.17940755,-0.0038478232,-0.009857386,-0.00014844161,-0.005372238
TUN,1997,-6.541541e-05,-4.8777038e-05,-0.0017527512,-0.0037188497,-0.090881236,-0.1696803,-0.0750647,-0.17539173,0.16776407,0.34883958
TUR,1997,-0.0049547823,-0.0680784,-0.014927727,-0.020023603,0.2148999,0.30555838,-0.1652261,-0.12916753,-0.029791309,-0.08828884
TWN,1997,-0.05561774,-0.26584283,-0.026353274,-0.026383791,0.04444599,0.2733367,0.04169674,0.041763425,-0.0041717095,-0.022873498
TZA,1997,-0.0009927208,-0.013159314,-0.003605879,-0.009015392,0.09497666,0.1486696,-0.07715705,-0.09163181,-0.0132210255,-0.034863044
UGA,1997,-0.00029849852,-0.0015500659,-0.0038973186,-0.005967049,0.22571015,0.30875129,-0.17007585,-0.19232732,-0.05143841,-0.10890688
UKR,1997,-0.0016741927,-0.011040272,-0.039929595,-0.10896479,0.40234,0.4068225,-0.31923014,-0.21016672,-0.0415061,-0.07665074
URY,1997,-0.0019179188,-0.00032475314,0.004336536,0.009693861,-9.797279e-05,-5.2909632e-05,-0.001926577,-0.008471078,-0.00039402934,-0.0008451707
USA,1997,0.2027266,0.30170184,-0.1865783,-0.25133687,-0.012767273,-0.041930478,-0.0032665879,-0.0054225475,-0.000114465394,-0.003011943
UZB,1997,-5.182097e-06,-2.449039e-06,-0.00097330846,-0.0021560765,-0.0034141643,-0.008683185,-0.23830615,-0.18094857,0.24269885,0.19179028
VEN,1997,-0.015456629,-0.053681612,-0.012396574,-0.013401218,0.04659927,0.08111584,-0.017121037,-0.008572008,-0.0016250198,-0.005460931
VNM,1997,-0.00013325542,-0.0007202219,-0.0016230507,-0.0049660397,-0.06586114,-0.07426646,-0.07871634,-0.16133596,0.14633381,0.24128866
YEM,1997,-6.754382e-05,-6.755653e-05,-0.0024782075,-0.0005457195,-0.09397262,-0.13321945,0.051733673,0.028327286,0.044784635,0.10550535
ZAF,1997,-0.018552102,-0.10212727,-0.008326848,-0.005266447,0.050281048,0.12600726,-0.021982664,-0.015004464,-0.0014194387,-0.0036090962
ZMB,1997,-0.00063384057,-0.004542434,-0.0022845012,-0.0031012024,0.056116223,0.06997776,-0.04687629,-0.046999767,-0.006321594,-0.015334293
ZWE,1997,-0.00034915816,-0.0010872256,-0.0026787817,-0.003786635,0.17308462,0.21217328,-0.053938832,-0.093156286,-0.11611789,-0.11414322
AFG,1998,-9.034288e-07,-3.4605893e-08,-0.00045898286,-0.0001463715,-3.1011154e-05,-5.1850486e-05,-0.37850556,-0.35771602,0.3789965,0.3579142
ALB,1998,-0.0015944609,-0.021594105,-0.014286159,-0.024493966,-0.635467,-0.72542065,0.66458833,0.8019142,-0.013240748,-0.030405369
ARE,1998,-2.256307e-05,-1.0422178e-05,-0.00398859,-0.009421498,-8.199934e-05,-7.196482e-05,-0.15679988,-0.18907408,0.16089308,0.19857794
ARG,1998,-0.12521707,-0.23280038,-0.060871936,-0.047640912,0.21499401,0.29488117,-0.027820595,-0.009608572,-0.0010844466,-0.0048313476
ARM,1998,-0.0005536129,-0.004171338,-0.0071499757,-0.019163216,0.14103115,0.12849665,-0.070431896,-0.023792312,-0.06289563,-0.081369765
AUS,1998,0.056611657,0.063405395,-0.05408851,-0.04549271,-0.0019526758,-0.013450414,-0.0005340154,-0.0022077393,-3.6428668e-05,-0.0022544723
AZE,1998,-1.3843973e-05,-9.244229e-06,-0.002806101,-0.0046141166,-0.016317083,-0.051464785,-0.26053974,-0.16537088,0.27967674,0.22145903
BDI,1998,-6.2683546e-05,-8.1859995e-05,-0.010999343,-0.010534085,-0.003964413,-0.009349276,0.3454736,0.4391026,-0.33044717,-0.41913736
BEL,1998,0.034957647,0.052343667,-0.03122066,-0.033689637,-0.0027833208,-0.016052302,-0.00091526646,-0.0014986797,-3.8464157e-05,-0.0011030225
BEN,1998,-0.0044736206,-0.033840586,-0.012851453,-0.019615527,0.09205276,0.116220295,-0.07159244,-0.053490113,-0.0031353119,-0.009274009
BFA,1998,-0.0012291095,-0.00370649,-0.013151354,-0.016891588,0.18514252,0.23007303,-0.13960667,-0.14760378,-0.031155376,-0.061871152
BGD,1998,-0.00043851457,-0.0030356431,-0.00092220725,-0.0004957802,0.04734099,0.054065943,-0.036107104,-0.038572773,-0.009873229,-0.011961718
BGR,1998,-0.6892608,-0.68159246,0.8718797,0.8923542,-0.12057924,-0.17416021,-0.06112868,-0.030181557,-0.00091087876,-0.0064199027
BHR,1998,-9.714253e-06,-8.0580895e-07,-0.0019464865,-0.0013108761,-9.191189e-05,-0.000118886135,-0.21499254,-0.25899637,0.21704066,0.26042688
BIH,1998,-0.00073602557,-0.0036990044,-0.008885869,-0.00531998,0.23675334,0.16654223,-0.19274408,-0.11222995,-0.0343874,-0.045293324
BLR,1998,-9.780222e-05,-0.00028176093,-0.0057192054,-0.042430278,-0.048277427,-0.15269828,-0.074475884,-0.10675973,0.1285702,0.30217004
BOL,1998,-0.0063370373,-0.017198334,-0.008735312,-0.0063731656,0.051559746,0.066906214,-0.033713285,-0.032292873,-0.002774155,-0.011041792
BRA,1998,-0.14735791,-0.20027432,-0.06637267,-0.04073566,0.24459958,0.25922543,-0.029810078,-0.013065102,-0.0010589984,-0.005150353
BTN,1998,-8.624515e-05,-0.00016516368,-0.015718523,-0.026470188,-0.0009863544,-0.0009706524,0.71689683,0.68703055,-0.7001058,-0.65942454
BWA,1998,-0.11132789,-0.26652923,0.808281,0.86655957,-0.65769565,-0.485374,-0.026401896,-0.05225054,-0.0128556,-0.062405832
CAF,1998,-9.648351e-05,-0.00025455945,-0.007664529,-0.0054468233,-0.11898281,-0.22101128,-0.678462,-0.49015808,0.8052059,0.7168707
CAN,1998,0.12620527,0.10104799,-0.10893497,-0.066993445,-0.012367792,-0.027522862,-0.004640728,-0.003835748,-0.00026180645,-0.0026959225
CHE,1998,-8.409261e-05,-8.898967e-06,0.000716269,0.002829969,-1.4521116e-06,-1.3280568e-07,-0.0004944341,-0.0027731108,-0.00013622566,-4.773895e-05
CHL,1998,0.43434292,0.5569639,-0.30715436,-0.28843978,-0.091032445,-0.18767689,-0.035324883,-0.061667427,-0.0008312429,-0.019179765
CIV,1998,-0.0007248044,-0.0038711738,-0.0062690694,-0.008246907,0.19303304,0.27346915,-0.15653399,-0.1842793,-0.029505178,-0.07707179
CMR,1998,-9.8106626e-05,-0.00028768298,-0.0012444829,-0.00090059394,0.18631446,0.19737887,-0.15880199,-0.14080524,-0.026169885,-0.055385448
COD,1998,-5.135826e-06,-1.27256e-06,-0.0017069419,-0.00065421493,-0.00045224413,-0.0012935459,0.3924349,0.513245,-0.39027047,-0.5112959
COL,1998,-0.0073017674,-0.005387237,0.48812002,0.72965634,-0.24293628,-0.39451957,-0.21595523,-0.22437342,-0.021926705,-0.105376124
CRI,1998,0.15940273,0.4271648,-0.0962022,-0.15647069,-0.0588428,-0.2557391,-0.004188162,-0.008534456,-0.00016955737,-0.006420479
CYP,1998,-0.038486414,-0.3065695,-0.0868656,-0.097746335,0.2597667,0.49155343,-0.12314544,-0.057012986,-0.011269203,-0.030224664
DEU,1998,0.01782006,0.038977325,-0.01642749,-0.025470007,-0.0010441813,-0.012187463,-0.00033913532,-0.00079433527,-9.165189e-06,-0.0005255195
DJI,1998,-2.5560994e-05,-1.0899775e-05,-0.0022888684,-0.0014930115,-0.008760979,-0.026598772,-0.26349485,-0.28794888,0.2745703,0.31605154
DNK,1998,-0.62286013,-0.537404,0.6242135,0.54467136,-0.0005517531,-0.0028819963,-0.00073538243,-0.002327255,-6.6222114e-05,-0.0020581207
ECU,1998,-0.0069464725,-0.006310952,-0.16894609,-0.087259024,-0.62350255,-0.68997335,0.81546474,0.85896665,-0.016069736,-0.07542325
EGY,1998,-6.7272435e-05,-4.9154856e-05,-0.0037201839,-0.0029128762,-0.0572254,-0.13419643,-0.17906529,-0.30805352,0.24007809,0.44521195
ESP,1998,0.020093262,0.05627972,-0.015846198,-0.027059412,-0.0035002218,-0.025899416,-0.00071796234,-0.0022879357,-2.8848495e-05,-0.0010329455
ETH,1998,-0.00026495368,-0.0005413316,-0.002836804,-0.0011978048,-0.23126546,-0.3053068,-0.4753376,-0.39586467,0.70970476,0.70291054
FIN,1998,0.15315956,0.2080099,-0.14586937,-0.18403453,-0.0050867326,-0.018365093,-0.0020867242,-0.0032844369,-0.00011666817,-0.0023258007
FJI,1998,-0.014182704,-0.08923623,-0.009314473,-0.004667564,0.0765031,0.18042153,-0.046034,-0.058556315,-0.006972014,-0.027961403
FRA,1998,0.21535426,0.24715269,-0.17369445,-0.17238523,-0.035961688,-0.067064226,-0.0053393436,-0.0041848253,-0.00035868815,-0.0035183248
GAB,1998,-0.00044446916,-0.002425699,-0.0023271919,-0.0020211088,0.06345379,0.06614101,-0.05942247,-0.04220662,-0.0012596231,-0.01948753
GBR,1998,0.069391966,0.061505556,-0.054834656,-0.031945884,-0.010564725,-0.02421615,-0.0038028054,-0.003408022,-0.00018982573,-0.0019354753
GEO,1998,-0.00041698263,-0.00304089,-0.005062376,-0.007665588,0.3194564,0.21019602,-0.26528153,-0.12783262,-0.048695475,-0.07165687
GHA,1998,-0.0072017573,-0.039284825,-0.008461976,-0.00999784,0.06398064,0.090087175,-0.04540962,-0.03300893,-0.0029072843,-0.0077955704
GIN,1998,-9.2756185e-05,-4.6389752e-05,-0.0021289918,-0.0010128632,-0.25502843,-0.40677714,-0.28596798,-0.29141048,0.54321814,0.69924694
GMB,1998,-5.8278234e-05,-3.785074e-05,-0.0058107413,-0.009660968,-0.0138358995,-0.056401387,-0.22668238,-0.31314313,0.24638736,0.3792433
GNB,1998,-0.00046753127,-0.0010321817,-0.0030956308,-0.0015680634,0.17459893,0.22579628,-0.2145331,-0.23755501,0.043497324,0.014359102
GNQ,1998,-4.259852e-06,-9.60012e-07,-0.00072589796,-0.00055589486,-0.004409274,-0.013021105,-0.20193148,-0.23921031,0.20707089,0.25278836
GRC,1998,0.0127565265,0.09032005,-0.0036861305,-0.0037012254,-0.008335031,-0.08445583,-0.0007039619,-0.0014570747,-3.1439195e-05,-0.0007059812
GTM,1998,-0.0012600428,-0.0018491314,-0.037758693,-0.017191699,0.29357505,0.44721323,-0.27484897,-0.35477948,0.0202927,-0.07339296
GUY,1998,-0.0073667336,-0.022493862,-0.010440645,-0.009900393,0.06768191,0.12913561,-0.044433486,-0.06481846,-0.005441089,-0.03192289
HRV,1998,-0.0014043812,-0.015230716,-0.0046257293,-0.0074020037,0.14265603,0.13137144,-0.11357507,-0.06135629,-0.023050854,-0.0473824
HTI,1998,-0.0007946326,-0.001463607,-0.016145503,-0.004642645,-0.23179322,-0.19247043,-0.25132886,-0.23829922,0.5000621,0.43687594
HUN,1998,-0.19366308,-0.22165757,0.23573035,0.28132498,-0.017280852,-0.021987226,-0.023430513,-0.02783409,-0.0013559946,-0.009846091
IDN,1998,-0.00012934995,-0.00024464543,-0.0033997274,-0.0026349414,-0.21898726,-0.28538856,0.8423174,0.7162019,-0.61980104,-0.42793375
IND,1998,-0.055112537,-0.29156703,-0.012247498,-0.0054907957,0.11064494,0.32870907,-0.040758256,-0.026293248,-0.0025266614,-0.0053579947
IRL,1998,0.2350207,0.1694392,-0.21553871,-0.13316613,-0.013399515,-0.026166007,-0.005625184,-0.005702852,-0.00045725884,-0.0044042277
IRN,1998,-7.3996394e-05,-0.00023483318,-0.004144979,-0.005241151,-0.032136906,-0.06177005,-0.1757257,-0.18563467,0.21208155,0.25288075
IRQ,1998,-1.8948773e-06,-1.4306895e-07,-0.00022885617,-0.00013065463,-0.0009913782,-0.0035039685,-0.11760194,-0.17004782,0.118824065,0.17368257
ISL,1998,0.022762954,0.04287982,-0.018776214,-0.022637771,-0.0031490098,-0.017465033,-0.0007915974,-0.0014119815,-4.610953e-05,-0.001365007
ISR,1998,0.01363188,0.06997746,-0.0061735655,-0.005491425,-0.006898483,-0.06118274,-0.0005349813,-0.0022473547,-2.493903e-05,-0.00105601
ITA,1998,-0.16602698,-0.2799338,0.18307465,0.3090471,-0.008521122,-0.015892476,-0.0078081503,-0.008596341,-0.0007183826,-0.004624522
JAM,1998,0.07991111,0.319328,-0.010825613,-0.009036517,-0.06562177,-0.29677746,-0.0032990407,-0.008943214,-0.00016475079,-0.0045709126
JOR,1998,-0.00076904846,-0.001532143,-0.014771983,-0.0076636747,-0.12881194,-0.14002047,-0.23462182,-0.34781998,0.3789748,0.49703634
JPN,1998,0.039847672,0.06761873,-0.034717847,-0.03135938,-0.0036226122,-0.030352902,-0.0014550536,-0.0030041498,-5.2078012e-05,-0.002902329
KAZ,1998,-0.000101160476,-0.0003387926,-0.007272023,-0.023041593,-0.11248918,-0.20508036,-0.35097247,-0.27927735,0.47083485,0.5077382
KEN,1998,-0.00028532222,-0.0012535834,-0.0026510898,-0.0017495843,0.22203231,0.18983787,-0.1902391,-0.13279703,-0.02885678,-0.05403773
KGZ,1998,-0.0001798595,-0.00059051235,-0.026768683,-0.049697403,0.9090906,0.8742995,-0.67781734,-0.58097214,-0.20432465,-0.24303947
KHM,1998,-0.00021402308,-0.0006274679,-0.0015348505,-0.0007229804,0.25758588,0.42622077,-0.17498171,-0.32035857,-0.080855384,-0.104511775
KOR,1998,-0.70058006,-0.54779005,0.7977359,0.79119444,-0.087396175,-0.21538953,-0.009320818,-0.015540901,-0.0004389119,-0.012473946
LAO,1998,-3.6216672e-06,-2.7049057e-06,-0.00015509967,-0.0004554767,-0.0013313767,-0.0035637694,-0.030273477,-0.08857103,0.031763613,0.092593074
LBN,1998,-0.0018433194,-0.00822239,-0.005196307,-0.0015846556,0.1183939,0.16657335,-0.08447183,-0.10752503,-0.026882336,-0.049241282
LBR,1998,-0.00012787755,-0.00020953346,-0.0070430343,-0.0047242674,-0.11112257,-0.16865535,0.4722557,0.5159234,-0.35396224,-0.34233424
LKA,1998,-0.0009984848,-0.006555598,-0.0057058698,-0.011792994,0.081079066,0.18133646,-0.02809981,-0.09007759,-0.04627487,-0.07291024
LSO,1998,-0.005538093,-0.031633437,-0.003959263,-0.002472515,-0.92059934,-0.88216215,0.93683195,0.93301356,-0.0067352382,-0.016745437
LTU,1998,-0.038173635,-0.05659738,0.05835992,0.08923167,-0.008965077,-0.011877333,-0.009273123,-0.013068946,-0.0019479535,-0.00768796
LUX,1998,0.010088325,0.02315998,-0.008628247,-0.013289173,-0.0011513755,-0.008924206,-0.0002972199,-0.0005480101,-1.1425211e-05,-0.00039854652
LVA,1998,-0.034509294,-0.080065556,0.09128618,0.15240037,-0.022229755,-0.023632865,-0.029851273,-0.0344553,-0.004695851,-0.0142466305
MAR,1998,-0.00016447021,-0.00018835998,-0.007637919,-0.008180046,-0.08398987,-0.15856114,0.7798277,0.6114431,-0.6880355,-0.4445135
MDA,1998,-0.004405615,-0.036212236,-0.010049819,-0.01715551,0.13276005,0.1334483,-0.1086825,-0.05753565,-0.00962203,-0.022544894
MDV,1998,-1.7506485e-05,-3.5293713e-06,-0.0025241901,-0.0022940084,-0.0046179225,-0.010719221,0.7768158,0.7580018,-0.76965624,-0.74498516
MEX,1998,-0.0030299958,-0.013079577,-0.009503966,-0.009544493,0.067444324,0.08580428,-0.05017849,-0.039493628,-0.0047318307,-0.023686523
MKD,1998,-0.003110711,-0.030581959,-0.01726162,-0.031576794,0.15068364,0.20281035,-0.10599971,-0.08390693,-0.024311647,-0.05674469
MLI,1998,-0.0007505554,-0.0051514553,-0.002389716,-0.0024197837,0.050272703,0.041692257,-0.04386683,-0.028740078,-0.0032656365,-0.0053809904
MMR,1998,-1.8755617e-06,-5.4444484e-08,-0.0008911718,-0.00027650842,-5.9396323e-05,-9.3439194e-05,-0.30190507,-0.34125084,0.30285764,0.34162092
MNG,1998,0.057878733,0.46107078,-0.020582333,-0.020567628,-0.020816494,-0.40645567,-0.016365016,-0.028035179,-0.00011495573,-0.0060122306
MOZ,1998,-0.00092567253,-0.005926857,-0.014197781,-0.026004646,0.35980058,0.4754449,-0.3144287,-0.37180978,-0.030248448,-0.07170368
MUS,1998,0.060792685,0.485202,-0.0059124907,-0.0028877514,-0.053375218,-0.47420123,-0.0013794384,-0.0060709734,-0.00012557217,-0.0020420088
MWI,1998,-0.0007492608,-0.006005099,-0.0051794266,-0.005892227,0.20783436,0.16634238,-0.18451841,-0.11705006,-0.017387297,-0.037395064
MYS,1998,-0.0014270107,-0.008335588,-0.0026168528,-0.0025529796,0.1640132,0.3043288,-0.043422166,-0.112000495,-0.11654717,-0.1814398
NAM,1998,-0.010786103,-0.05077767,-0.011115609,-0.0107859345,0.045156837,0.11497003,-0.019830273,-0.039033834,-0.0034248317,-0.0143725425
NER,1998,-0.0008093575,-0.0031317335,-0.020515824,-0.015949594,0.3046411,0.31925127,-0.5726352,-0.4972934,0.28931934,0.19712351
NGA,1998,-0.00023445554,-0.0005630302,-0.021317454,-0.007929757,-0.08074994,-0.18195869,0.30050176,0.47095513,-0.1981999,-0.28050366
NIC,1998,-0.0019276019,-0.008138595,-0.006471696,-0.004258188,0.07462436,0.065885365,-0.06369436,-0.044800363,-0.0025307552,-0.008688174
NLD,1998,0.054338634,0.072035134,-0.05119296,-0.057167348,-0.0021667872,-0.01152985,-0.00092827354,-0.001811048,-5.0640436e-05,-0.0015269071
NOR,1998,0.009166598,0.03339994,-0.008803531,-0.027710695,-0.00025053296,-0.00459143,-0.00010863912,-0.0006083681,-3.869451e-06,-0.00048945786
NPL,1998,-0.0011199524,-0.012371812,-0.0018874519,-0.0013254088,0.07487732,0.14189434,-0.06403324,-0.10962806,-0.007836645,-0.018569048
